Salinity (psu),Temperature (°C),Initial Polyps,End Polyps,Net Increase,Ammonia Nitrogen (mg/L),Oxygen Consumption,pH,Phosphate (mg/L),Nitrate (mg/L),Turbidity (NTU),Dissolved Oxygen (mg/L),Chlorophyll-a concentration (mg/m³),Biological Oxygen Demand (BOD) (mg/L),Sea Surface Temperature (SST) (°C),Total Suspended Solids (TSS) (mg/L),Water Current Speed (m/s),Quality_Index,Suitability,Predicted_Suitability,Cluster,Cluster_Label,Predicted_Label
34,30.0,6.211156089122834,21.871238907213776,7.835188061313286,0.6534653039962741,1.8215808968113465,6.54803001382491,0.08383373877768303,8.386838933037078,0.0,6.369890276202826,1.2092550189886295,3.0,30.940394591046847,37.46525518407976,0.4353918578770417,27.434008560265056,0,0,0,1,2.0
25,22.0,7.391299420976117,31.45559364340724,5.721985195823514,0.6944792753570335,1.862802189834844,7.760492322409576,0.09999999999999999,5.813426448287521,2.4790717649409806,5.4959420534198715,1.2923668009544125,3.0,30.31054014919713,54.529915912629605,0.0611241759058503,23.382027192070936,0,0,0,0,2.0
38,27.0,8.334272105071339,15.72177962772684,3.5992805743724112,0.9808570827626342,0.6508050220680415,7.280839671543422,0.058435626664034276,7.094776099099528,5.0,5.447535546792298,2.033913244749621,3.0,26.3092420998486,63.22005213046736,0.0861623189236121,2.027272056294798,0,0,0,0,2.0
30,30.0,7.006530121098561,39.75318642937748,27.290261565651804,0.3316659608068346,2.002403928494017,7.043714358709227,0.06281550030869436,8.43263372449336,5.0,5.761959917138065,2.7117885230956533,1.5149010025527403,26.84126459359523,95.891981079236,0.0305496270082579,22.53179863129248,0,0,0,2,1.0
32,24.0,6.330840062577687,11.348843247746531,13.655357859261406,0.02851042701253345,1.694317198671458,8.405788625529226,0.08876719017059688,8.718908478868226,4.568785770934964,7.115859756991524,1.6881288890025148,3.0,30.35913044653742,16.52487346045491,0.3690092653003275,27.47294088323397,0,0,0,1,0.0
25,24.0,9.21115373171974,32.95480986450299,3.128090480567179,1.319752986844242,1.9467822464246232,7.090502335970559,0.05602272394282172,6.86872484659747,2.9500551113238855,5.145380903691614,1.5608249613938792,3.0,27.39121582653124,69.37455903759336,0.1184705941510572,19.82058642400657,0,0,0,0,1.0
38,30.0,6.096369809619379,10.474695159904623,21.05342495068247,0.8076794122078763,2.4942499322303435,6.941006122027602,0.05347617172599191,7.125994047997221,5.0,5.516119416195703,1.1710307382138594,3.0,26.00345107837605,19.00111423209012,0.1581608265502097,13.749593170435777,1,0,0,1,0.0
39,30.0,7.080607140355461,29.68165065927112,24.505146608329355,1.1277557217276444,2.784190726651788,7.759681189984345,0.05868025543003251,1.5444112470319458,3.800166518653629,6.240236576372306,0.3777268699789181,2.401147009073142,25.91410450292917,54.95908809913439,0.2668746785628114,26.0139364730846,0,0,0,0,2.0
31,23.0,5.93921426268887,30.611174517474417,12.806306306233964,0.3160906707114021,2.02012429484372,7.237594508245184,0.03154184391460339,4.0399750204298055,5.0,7.038884480445344,0.3478537243136958,3.0,26.418817418048505,91.99589763464836,0.4163059317770885,23.800621892847825,0,0,0,2,1.0
33,30.0,7.269734240541785,33.991537408561584,6.238392795371698,0.8882316053213699,1.555279089067482,7.91109041652518,0.003467613252793933,1.5120094139578648,5.0,8.009302343849253,2.7299995357381004,3.0,31.9328107420754,87.4258538333094,0.3065679712103691,19.28177605001896,0,0,0,2,1.0
25,30.0,9.107159958212966,13.696977271489745,6.252812825425647,1.2380202388558548,1.369174277707046,7.475391940555117,0.09999999999999999,4.197799781622232,5.0,7.073261003965335,0.3084794183400388,2.1516937263779083,31.1543072125658,98.53226725754588,0.0573881459671828,25.912381290946826,0,0,0,2,1.0
32,22.0,7.315863583756709,37.09894043127132,29.025869879280584,1.421458692064951,0.8246740586496103,7.715195119504099,0.09999999999999999,7.669248150932498,5.0,7.136318375989687,2.034256098261684,0.16517012444121537,25.94272372594397,11.146504900349353,0.3164446246517385,27.607027934583968,0,0,0,1,0.0
30,22.0,6.173267208879247,36.6965117942046,13.98915031628084,0.410193699885734,1.1331246943509623,7.3850477255701,0.06183291883552293,6.592141779456343,5.0,7.147733737137262,0.7777030747849762,3.0,30.9335160265643,64.79218832486465,0.3234540104579603,22.443694658354143,0,0,0,0,2.0
24,26.0,8.603275726415566,22.083274996987,10.77146134425709,0.9922842907548906,2.736281374400521,8.122019623917229,0.09999999999999999,9.149830129200463,4.450016169321797,6.078265475409918,0.8980046780174912,3.0,26.49214941674336,21.431869280765905,0.1973974154765385,21.53403417576338,0,0,0,1,0.0
29,24.0,7.0072281545659685,39.1070603324463,19.80991576986232,1.2257578305165828,0.1844589764684053,7.244036296382237,0.013022236510937701,0.619022877439094,2.390177766063077,5.611018460230855,1.4736872551697773,3.0,25.81727077010606,36.67308461567399,0.4938537423104379,24.62912451496481,0,0,0,1,1.82
32,30.0,9.118890450505829,18.38247652528216,16.65540118188921,0.4580100841217572,1.3944282803467851,7.103660158772129,0.0,9.096749679684176,5.0,8.753951031359954,1.9836257733731704,3.0,25.716917023744312,51.61022916971021,0.0383054864963135,26.703519328471906,0,0,0,0,2.0
27,22.0,8.608607763585896,13.949607663797751,27.8023749734077,0.08187884832021408,1.6970024252648757,6.844902369984766,0.09941627937494492,5.189601050142727,2.755562918658446,5.522042900784019,1.456468716860475,3.0,27.11628713291025,82.35632044818513,0.0319137452844642,25.24867530147281,0,0,0,2,1.0
21,22.0,6.357735237056212,35.64110350279593,24.73817310824301,0.5123900307143459,2.83894469485791,8.07388451251186,0.09999999999999999,7.877643834545513,5.0,6.292180464279448,1.7696739536911594,0.6721647718084123,31.02342959957653,20.11963705326871,0.1104073604580041,19.65857105632972,0,0,0,1,0.0
24,23.0,5.945197623637658,24.72295020137081,11.06446311709186,0.013865478694113559,1.4766912686718174,8.182807922219421,0.09753709661131489,3.567315236692559,5.0,8.625994249685505,1.2182997324196665,3.0,27.96836529650145,58.2245055504498,0.1152745457017643,23.24293884638844,0,0,0,0,2.0
28,25.0,8.915083186583665,22.19670351424313,23.425427345122976,0.20623086106763439,0.8493386788240732,8.196915234186207,0.09999999999999999,8.277803155647465,5.0,7.585709804661603,1.6379649926019393,3.0,28.573988247307007,73.56085338110121,0.3191461111222548,25.24016565943857,0,0,0,2,1.0
30,22.0,9.478633629630863,27.29842021389153,19.963919867179843,1.4759347559201956,2.367604481385805,8.112578707084218,0.030775479908661987,1.5035487475672125,4.062515082693071,5.352942922632974,2.354266990588787,1.8529018240668096,29.05211130500533,52.925298957058125,0.2409061264721812,27.28757539237067,0,0,0,0,2.0
34,23.0,7.916332589065227,26.76297833873193,2.7159543745125707,0.7396124834619939,0.6665409864609643,7.703441148600568,0.07385775060553286,8.592415763582277,5.0,8.410718194507279,0.5407784281895642,3.0,28.654773829399307,98.86100501360036,0.4454476136686712,24.340463348547736,0,0,0,2,1.0
36,22.0,9.702242528680864,17.583953320473192,9.487627797219014,0.750243008617729,0.2655748054786634,8.182749497351008,0.09999999999999999,4.482180241593403,5.0,8.250033499138748,2.2407270089406617,3.0,30.86369440618629,61.34047613851101,0.2932665046552573,19.109337165754283,0,0,0,0,2.0
31,30.0,9.654436860304042,36.81955615140882,4.307367212134549,0.20251944330355726,1.6382302389490038,6.569183414944749,0.0788395592779287,8.502912473637812,5.0,5.881370722145058,2.9604524149209555,3.0,27.45845297870489,98.24132537691196,0.1831839117003128,8.574978266524683,0,0,0,2,1.0
33,22.0,5.649649622678506,31.88391309494991,15.59811222935976,0.5257559894203006,1.8114952435842573,6.592370871552291,0.09999999999999999,2.8870299692798302,2.776709764236832,6.246090472289068,2.496603293661757,3.0,31.838492599636567,50.966501260083554,0.290186897357765,22.71865123204314,0,0,0,0,2.0
30,25.0,7.824921788376268,27.196695833487745,17.285858932652,0.6676041911752668,1.3258374516288012,8.355226270629448,0.09999999999999999,1.6299415718455852,5.0,6.618424937599086,1.771675590064084,2.2463361350203153,25.466562579896287,51.59034304315771,0.3517199051689155,18.27459276160297,1,0,0,0,2.0
28,29.0,9.332739908745436,20.12947905997704,27.93374565276166,1.0071127967289415,0.6825438224066619,8.42639267806641,0.09999999999999999,9.216862936383444,5.0,7.845118596716076,2.634851466329568,1.511096690791291,31.287547867366985,48.55081512910291,0.3401123340853802,23.00490497239217,0,0,0,0,2.0
22,30.0,9.714919084080211,17.5793809186386,9.663556814994386,0.9459728503677036,1.9904174715780567,6.676261922430534,0.09999999999999999,4.6972501551017345,1.3784801932437865,5.280847516860883,1.738855745850846,3.0,29.75520877976202,93.4109904802984,0.1354172959724658,17.473483312285197,1,0,0,2,1.0
22,30.0,7.111922610921529,25.60222183333451,27.530921603210565,0.03353659742182896,2.3605007489651326,7.959118623569438,0.09999999999999999,9.180885571694626,5.0,8.218333754771464,2.196614520884627,3.0,25.9858041720178,54.120707331574174,0.0836526601212038,26.00761265163668,0,0,0,0,2.0
27,27.0,9.681605769845785,27.667992248366925,25.89321806364606,0.769789220738119,2.920797355457148,7.861549093051067,0.09999999999999999,5.617400823380287,5.0,7.329574146140676,0.3800720840464259,3.0,27.278262701726497,52.7773307200858,0.3028946036937326,24.728768450525752,0,0,0,0,2.0
27,30.0,8.37570030574834,32.55028516068758,11.188482025901015,0.9078900244473407,0.9289402011238872,7.2411585727814725,0.09999999999999999,8.02838073051765,4.021896727755562,6.862700939363628,0.2159597735137383,3.0,25.396217259238256,74.64612465192187,0.079580891214155,22.65125574190431,0,0,0,2,1.0
33,29.0,9.650854827192124,21.29590863367895,8.819991524209694,1.0253715540005437,1.3705237879965562,7.651848724433627,0.09343045853296968,9.569364942501291,5.0,7.373405578746842,0.9320202918450964,2.505937149151861,27.19854163493893,43.040283088024886,0.2306012418964085,24.94626081478677,0,0,0,0,2.0
24,22.0,8.379238732321681,17.96110334805926,3.783173490070468,1.0911083476277739,1.6930464590394434,7.552071246836071,0.09999999999999999,6.878772171429281,5.0,5.311645924031596,1.7321070521039286,0.1252319553119543,29.66960235934882,20.144051447401807,0.1870182472444935,27.634587303005453,0,0,0,1,0.0
24,30.0,5.695579244455438,26.630124230210345,6.959560037551113,1.3051375054426722,2.7963959956284588,8.27487999463099,0.09999999999999999,2.9310376966316656,4.03552213236291,5.58657185679568,0.9075991225240884,3.0,29.02176400168344,53.823083348719926,0.0207655796932286,14.393373632380436,1,0,0,0,2.0
38,30.0,6.271156918743478,15.985159447888254,2.1439095723956885,0.2811314872187866,2.8488039817973,8.177252969129473,0.09999999999999999,9.13639814888415,5.0,7.843564500813186,0.3773809387124194,3.0,27.20679380162381,27.493216593952305,0.4773470041442852,18.48050295910588,1,0,0,1,0.0
32,25.0,6.392197041252173,38.45508829654584,21.114272941237573,0.5929931924102825,1.868098277623748,6.70094052869025,0.09999999999999999,9.185006229060571,5.0,7.824093478485024,2.5438153382460085,3.0,31.04587521301885,67.00873061006395,0.0798952843046897,16.364266874426345,1,0,0,0,1.94
27,23.0,9.719911526816048,37.735674061957,26.39504556716227,0.16076240776016476,2.065276469241325,8.29018780396206,0.07155183186149401,7.915306323078603,2.1721079553484954,5.495414412710783,1.7467323643839867,3.0,30.26283597741756,90.94214760844278,0.3605837930569628,24.167920717537136,0,0,0,2,1.0
26,24.0,7.377033039250369,27.698436484054263,23.930032730387005,1.4988998626816787,1.845745923625912,6.583644123423557,0.08358162557669162,6.673620630246491,5.0,7.05115596274143,0.8911857397525864,2.7237484609200457,26.87608212460253,69.68762428135057,0.0919265934393868,25.96844946967101,0,0,0,0,1.0
38,29.0,5.524040324987861,31.074650247654063,18.73951963167918,1.4935646399643494,1.542835016479613,8.012363480776319,0.09927782648764123,1.6004726139935639,3.8501450185444557,5.094057753685028,0.7987830206157135,1.1073368496514613,31.65309261783841,58.65551959371394,0.3021345556417688,24.23304872735712,0,0,0,0,2.0
25,23.0,7.492853997528545,28.45760959847242,4.295040570022541,1.451085168344434,0.8629320867801532,7.779300562472599,0.06109472059797548,4.149782317603764,5.0,6.555115077200286,2.0838055706046386,2.1299336329484793,30.015345768397648,61.95757763707731,0.4319100579178861,22.703526219180965,0,0,0,0,2.0
34,30.0,9.329100826111777,25.38766494324297,19.499432954528984,0.3879618557608186,0.6497109747571274,7.463901386672674,0.09999999999999999,9.876318509459582,5.0,7.7587682440385235,0.8096353509340097,2.9955840800791016,29.48435084340382,67.611827385183,0.0960654779440445,27.251820304898903,0,0,0,0,1.03
36,22.0,5.55488762292574,38.0551626017948,10.600078146917925,1.0732956657571655,1.349729875903148,8.058744855389804,0.09999999999999999,5.309561254033914,5.0,6.022635118218663,1.7905635531571087,3.0,27.09178082294068,46.12307371454432,0.4468595242123067,19.74943958126564,0,0,0,0,2.0
34,22.0,8.853903091319399,31.243655047018763,28.86522112275153,1.3405128569183964,1.370263209415955,8.28313565360041,0.09999999999999999,9.547601718063259,4.229921721696115,7.036069320364647,0.2382811183243135,3.0,25.807731603069467,79.18812788782375,0.2891187510922987,26.75657831881219,0,0,0,2,1.0
27,26.0,5.930115000028328,32.886800066630926,7.446980928717554,1.0405394896732185,1.7981277511425962,8.116989731036323,0.0881209556159586,9.220430410502162,5.0,6.74434628880378,2.5646271428270584,3.0,30.06199001411192,28.129956816671367,0.3119907484248801,21.35179921844074,0,0,0,1,0.0
27,22.0,7.7603468232668895,11.36357501307388,24.975459899160125,0.4563275859003982,1.611403802249259,6.8727095559655,0.09578267892663288,3.7186913359989036,2.3484652131864094,5.217024502268789,2.550326121854446,3.0,25.20371015926084,13.783276197137864,0.0934493054223129,25.09217839086337,0,0,0,1,0.0
38,28.0,7.078987503437251,29.398013318459856,20.94604977495573,1.1389633148420415,0.5343536818746177,6.712303047195228,0.09999999999999999,9.023128134432515,5.0,5.682015043606129,2.780228610506283,3.0,25.16169771396973,97.33454405132387,0.3463413319953338,12.46615615632387,1,0,0,2,1.0
25,23.0,9.348815883408554,24.049905578014403,18.1791832023202,0.768000665876754,1.7231805641921092,8.201539697319266,0.09701829800266083,2.6860581439079634,5.0,6.546277218418663,1.2639092122917026,3.0,28.100940770594228,53.371744432284274,0.0248551361242261,13.365959412582711,1,0,0,0,2.0
38,22.0,8.770115174641912,18.35412186782657,29.47476472875294,0.4811855021369555,2.408298759841762,7.127863287788365,0.09999999999999999,5.994730471350673,5.0,5.874498630728657,1.6526047706079776,1.2595380430311374,28.43028144508393,50.26316301926849,0.3768745812953647,20.344684561172244,0,0,0,0,2.0
27,27.0,5.179693374607767,35.589459859917746,28.10968986051445,1.1655427124224467,0.9866927697858864,7.841763029162944,0.09999999999999999,1.1572417093477236,5.0,5.173149436058456,2.8021706805011344,3.0,27.834251677761465,88.62347739624612,0.2661259415543299,17.78565741537831,1,0,0,2,1.0
29,29.0,6.973671769224141,37.85150516908922,28.148246399694965,0.10249994087072356,0.3112513628810792,6.553817809708079,0.002350574457856955,0.5374602009183342,5.0,6.2396152685474116,0.4117460476173443,3.0,26.1917459817322,56.5323275996929,0.3129931556994922,16.46760274916483,1,0,0,0,2.0
34,27.0,8.685482752160256,32.61202211284014,21.757791098331484,1.0088764376606614,2.398808461263196,7.326287544681833,0.004836545559414249,3.9125180629876577,5.0,5.309350259001553,1.5031979158427988,3.0,31.007958059991687,51.60078693170223,0.2394527558296013,14.98133704525966,1,0,0,0,2.0
20,23.0,9.872959056676647,16.465022766026532,27.82137398543596,0.7445054539566072,0.909517986344683,8.030306383646376,0.012484540536796901,5.76883387520971,5.0,5.111596636045945,0.7334270731228727,3.0,26.393310140742468,94.21046767735533,0.3433043231652525,14.97043308354725,1,0,0,2,1.0
26,22.0,8.410969403133052,23.970476252868387,10.51877218716148,0.4474826932904658,2.632601532447412,7.139262245845373,0.09999999999999999,6.852019933080594,5.0,8.043027496542791,1.7198629229539717,3.0,26.4643029105659,46.257916523509365,0.3541341140090174,21.882271761406844,0,0,0,0,2.0
25,30.0,7.895876276873611,37.448975952339055,19.13623883886475,0.6462863691987009,2.508843717589659,8.476110541700894,0.006599009898269809,4.228998238148572,2.9210142541616038,6.61184729397997,2.6035801930508606,3.0,25.56896366324486,57.42875964937852,0.2612296059805676,24.22467043742297,0,0,0,0,2.0
20,23.0,5.426706682421624,15.67417300068954,10.57642791285105,0.04562259631012883,1.756865714418593,7.522448934076078,0.03389423418627395,4.236517709181578,5.0,6.6902919073890725,2.013458628835373,3.0,31.16258738381383,43.700488978459134,0.4084023151352776,18.506039531399104,0,0,0,0,2.0
25,22.0,9.555343513836918,26.69368617476369,5.70406253422907,0.01797422761677983,1.5993182213081552,7.979460712671685,0.0788747459913207,0.1799991001872998,5.0,6.14518720320145,0.8320978068685927,1.804882714538659,28.91576671246929,98.72235304512294,0.0513514658193936,19.05345085172825,0,0,0,2,1.0
34,30.0,8.546914835436954,35.051978363650605,18.313602089130235,1.465428303346577,1.26255819187094,7.038657098548761,0.08327309810625609,4.611322513659788,5.0,5.4778436127943415,2.553592618218724,2.3364376654213697,27.141006755963897,63.76276674644958,0.2634649473099006,19.098653500661005,0,0,0,0,2.0
32,22.0,5.157109107556365,20.976574286706413,27.522412324243824,0.3092281853952616,2.077002066195792,7.740296226681629,0.06178288572461428,2.5455862702353333,5.0,5.3952444141146385,2.279687541574203,2.799512741448292,29.7293943738909,36.04402907847351,0.3673793118215886,14.116258794119792,1,0,0,1,1.44
34,22.0,6.651213896682027,32.48278017942426,3.572536277292767,0.3773876033160985,2.416950830007948,7.63702814059986,0.09999999999999999,2.729638602961289,5.0,7.985426628239609,2.1778206036644687,3.0,31.70507991914303,59.45980359577579,0.3301820168762882,17.24329585099764,1,0,0,0,2.0
23,30.0,9.388235098253908,22.557468565944674,6.688872846503678,1.2495500632777001,0.9232467266130684,7.66294551318645,0.05851873069716827,7.669360391240788,5.0,8.600970342827594,2.1173538483250973,3.0,30.64809975288216,36.18779551739789,0.177149933230014,22.657632654265747,0,0,0,1,1.78
21,22.0,8.811545160109693,18.813277185231723,5.412866310903572,1.3930558364911798,1.1407192038821905,8.191180676660348,0.012394603109552885,5.219530881944596,0.3226427245941603,5.474076169427952,0.5052479127366275,3.0,26.98824703455544,20.96552002190399,0.0385169073638406,26.267144447675346,0,0,0,1,0.0
38,26.0,7.274594447537935,11.244975015492384,13.644117503422532,0.24496424230761082,1.86912570182748,8.297413949491151,0.09999999999999999,1.1216445171913905,5.0,5.7275245234460055,1.231495074287997,2.041895537261266,25.868020962369,59.37697996176395,0.4378202571483757,17.383427856307524,1,0,0,0,2.0
30,30.0,6.912901617853177,27.98882705379764,15.103452949385217,0.3857916601264358,2.5686573853499746,8.092527705262295,0.09999999999999999,5.010666455938518,4.916419434202863,6.351062104540954,2.3966984766973485,3.0,29.68011892990796,94.45746480616558,0.3081994655531888,19.376315301652483,0,0,0,2,1.0
27,30.0,5.908695953547315,20.512397500305923,24.89345459252561,0.29200697567766637,0.8747792615051706,6.503649756631482,0.09999999999999999,9.419524670658472,4.335281593934351,7.416807885696285,1.4813457303647035,3.0,26.785807753366004,95.49123349775812,0.1931816421230714,22.22699535846465,0,0,0,2,1.0
25,29.0,7.177538127360954,37.387930143240695,27.061584911995325,1.422090709013409,0.8091672846544681,7.455843208025247,0.09999999999999999,8.651339518974918,5.0,5.279833906689204,0.2449498737249002,3.0,27.79392191680021,19.827738948281205,0.2968713314601449,3.465732505901645,0,0,0,1,0.0
25,30.0,6.660496826965682,20.19310726896532,25.89078913751929,0.3054876798426526,0.7592340061030796,6.522428413998622,0.04277244587774488,4.988748754621314,1.1617356654324902,6.037871983478731,1.868691850840968,2.9655684479862643,30.65363454365882,51.53462186062024,0.2561279335305786,26.615647385610828,0,0,0,0,2.0
34,23.0,8.695132788939794,30.343414928626263,5.846128887122879,0.3317811487321976,1.5447762867288877,7.148177607993013,0.09999999999999999,2.1589516815489724,4.2045619519856725,5.060311496760829,1.0179316355741124,0.0,29.45165161317692,30.94373803499844,0.3677053844995431,27.765948418046065,0,0,0,1,0.0
31,22.0,7.853248119404674,23.069343713695297,28.063074099723195,0.28231255481287093,0.4783090888364922,7.661878072471648,0.09999999999999999,1.4456372233844665,5.0,6.559489882672998,0.368021191314218,1.8664137664466809,29.373761994654064,63.62952739021089,0.1687090536078151,19.639991012448647,0,0,0,0,2.0
37,22.0,7.741910180978269,14.267657193304462,10.72400870830241,0.1028702738784667,2.145533473562943,7.89015208742838,0.006069357072299789,7.335450680181339,5.0,5.544085685393924,0.263496754742602,1.27701831029465,25.4637828786794,68.79081419261607,0.1402804578386979,15.964242989791988,1,0,0,0,1.0
34,30.0,8.377900459751299,35.486026464637035,9.2688919438374,0.5012954416618487,1.4589452493523785,7.778457735523428,0.09999999999999999,6.284264258246571,4.873985751201843,8.124204075435589,0.3417949324060221,3.0,30.55143204632484,93.80770121842258,0.3491167950350228,25.607411327325163,0,0,0,2,1.0
27,26.0,7.7348162568569405,12.6696914456904,2.046025199148591,0.8609610281408522,1.8147733318774093,6.6006000382385395,0.09999999999999999,7.928500693511804,5.0,5.664814895096581,2.528140591269606,0.6078682619896774,27.788172575045,71.71542559681139,0.4245065749730321,13.474035374475196,1,0,0,0,1.0
31,26.0,6.455721238925895,39.54537231901282,15.40373602303463,0.15734704461697596,2.2626278276759413,6.711224341432629,0.09999999999999999,7.788624476259514,5.0,5.2396742253410995,0.1601498941379822,2.3922547953792743,27.6048413720562,89.26784542510465,0.3169816345992504,6.557427171417535,0,0,0,2,1.0
23,30.0,6.035474590882856,38.16989266257933,26.13813199214472,0.6334784662213211,0.2019552769406541,7.632018500555279,0.09999999999999999,2.587615340729967,3.536805050953751,5.072087269877837,0.1915849352246197,1.0111407212657135,29.268119472329445,58.39593137048809,0.4613953990520799,23.52291233405396,0,0,0,0,2.0
23,30.0,9.497276062730508,15.954732238160473,17.507056337744316,1.1004281190429552,2.381092065411369,6.600806236449152,0.09999999999999999,3.351921401660316,2.1398495279488547,5.783286871677684,2.229683088162644,2.4988771424288885,29.89000039591513,34.38527273490484,0.4034794973266896,23.733674791974025,0,0,0,1,0.0
24,22.0,9.686892190821604,17.199680916098725,9.879003500820565,0.8163981087615673,1.6940853796040771,7.914867239223067,0.04259241764372039,5.744193151922273,5.0,7.284184876634042,0.7417237911533768,3.0,25.756177235507074,61.71102132940428,0.4017611269414249,26.66943734538588,0,0,0,0,2.0
29,22.0,7.367004407474562,18.18849984194464,23.07976236470177,0.35250166197490335,1.4748960199425742,8.114086642714483,0.08489485168652346,4.563301078768978,5.0,5.524986882323373,0.7324226679773437,0.5925354438707235,28.888455776760807,46.48080913959583,0.1948906094080874,25.30265747037022,0,0,0,0,2.0
28,25.0,8.358211407730149,23.463364119838445,26.53338939154757,0.18353184916805682,0.1319387391732616,8.42229184824172,0.09999999999999999,8.420215678747468,5.0,6.6548697007805,1.7228835167187209,3.0,31.74923382791805,42.32562290908805,0.4513073743514997,21.52175914811861,0,0,0,1,2.0
28,22.0,7.65368677643418,11.802892311345104,10.615678774915628,0.07826387740314855,2.155517868227846,7.625645461878623,0.09612351311513835,7.26211961317609,5.0,6.113510633048416,1.7533682270038522,2.546801458175106,30.60163949753214,61.38798872483793,0.0998706371725018,24.316286085704963,0,0,0,0,2.0
24,22.0,8.884640051636127,15.315775030335733,21.90802693459472,0.6447723660656832,0.5142531320165789,6.817676856415243,0.05739518755017255,7.679667819208806,5.0,6.8638568815187195,0.1163408035981445,3.0,28.0154208856624,41.381316008647,0.2203163554017296,26.047059799787256,0,0,0,1,2.0
33,24.0,6.024906047634082,18.82800209911343,8.565985374874625,0.7645152622945084,2.3163296344012467,7.8477542089417796,0.03187941603262219,4.238465382753148,5.0,8.126245582376196,0.1864193148157914,3.0,27.36190296080504,26.17722112044327,0.4975738744697807,25.833919273259774,0,0,0,1,0.0
34,23.0,6.381186624875765,17.48374612879697,9.686186858198193,0.6990220532872806,1.3582753406078905,6.583989852956837,0.09999999999999999,6.697649242593792,5.0,8.631206967336851,0.3748355856168567,2.696195190145077,31.31401819628931,85.31424049626985,0.011530931327212,27.01056995783361,0,0,0,2,1.0
28,30.0,9.90826661926224,31.51361705416581,19.49059127994407,1.028177141230064,2.2680316714883832,6.518159879795423,0.09613421095027298,6.417821823366134,2.264912770562654,5.2422656690931175,1.032605966249742,3.0,31.66454130961805,48.30594061769338,0.4386379676266346,14.685637581094957,1,0,0,0,2.0
28,22.0,8.214094574000871,18.85217047792928,21.22239040521108,0.4099748893337272,1.6031242950446307,8.13192022629637,0.03922192514937774,3.3989521260151627,4.267428108553204,6.744341710021484,2.505299142020125,3.0,28.4418145022364,65.61757421625767,0.1926488328329148,29.458601666697533,0,0,0,0,2.0
22,30.0,9.049300936802933,18.965714057770924,24.82201881892259,0.3325734754753317,1.803308594604781,8.280818926519274,0.09999999999999999,7.793730184390029,5.0,8.068796328515166,2.4256443281307023,3.0,31.108285224143096,69.8839938236357,0.375013850345787,20.99051506872016,0,0,0,0,1.0
